,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,calcite_flush_0_nondim,gypsum_flush_0_nondim,calcite_flush_1_nondim,gypsum_flush_1_nondim,calcite_flush_2_nondim,gypsum_flush_2_nondim,calcite_flush_3_nondim,gypsum_flush_3_nondim,calcite_flush_4_nondim,gypsum_flush_4_nondim,calcite_flush_5_nondim,gypsum_flush_5_nondim,calcite_flush_6_nondim,gypsum_flush_6_nondim,calcite_flush_7_nondim,gypsum_flush_7_nondim,calcite_flush_8_nondim,gypsum_flush_8_nondim,calcite_flush_9_nondim,gypsum_flush_9_nondim,calcite_flush_10_nondim,gypsum_flush_10_nondim,calcite_flush_0,gypsum_flush_0,calcite_flush_1,gypsum_flush_1,calcite_flush_2,gypsum_flush_2,calcite_flush_3,gypsum_flush_3,calcite_flush_4,gypsum_flush_4,calcite_flush_5,gypsum_flush_5,calcite_flush_6,gypsum_flush_6,max_calcite,min_gypsum
0,72312.0,-2.721450982253,-10.63684099378,0.06,-5.721335644206,-7.253345014332,3924.600038712,3.525709088609,0.74486388,0.074486388,0.07380574900000002,0.73805749,0.0,28.3897636,1371635640.0941634,4.4825903088486646e-08,61.484806275575316,6.511537757136425e-10,0.8931457259507133,1.248469751419836e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636007919,935.364741,7.41934345,920.415259,72.2788408,773.069296,339.16048,111.914017,407.377241,19.3710716,419.76175,5.21400306,398.698054,0.0,5.92580034,923.716435,58.2938238,805.383856,315.491633,153.382246,404.77142,21.7371894,418.477635,7.0990232,404.431276,0.0,223.11894,0.0,421.105169,0.0
0,53652.0,-6.40603045624,-9.194353447085,0.22,-4.710923647889,-8.064305959825,2156.175451735,3.197936053424,0.70738652,0.070738652,0.06756389000000002,0.6756388999999999,24.6675303,809.994044,2791.902901288494,0.008143140884954181,22.73485866230453,1.7847341021522869e-06,0.004982804317827484,0.00573505204142616,0.0,0.0,0.000124851196,738.085684,0.00540573567,738.074153,0.309074955,737.757297,3.05031278,735.063239,25.0929016,717.238821,265.73704,528.368855,759.993851,69.4500715,803.625322,31.2824304,809.994044,24.6675303,809.994044,24.6675303,0.000464659906,738.084135,0.0168968226,738.0589,0.695391545,737.370696,6.1991148,732.108124,50.3177305,703.474696,511.073049,299.167189,775.689076,56.6621233,809.994044,24.6675303
0,35904.0,-6.085232038142,-7.070039655705,0.45,-6.744715288008,-8.080621474256,3411.571830355,3.460846753345,0.73017664,0.073017664,0.07301766400000001,0.73017664,0.0,587.100971,21.45828967789048,7.361930672178487e-05,0.0015797444095215294,1.679768459996158e-06,3.6044958206381546e-05,0.0028281998846568625,0.0,0.0,5.03279306e-05,537.139158,0.00233527977,537.13083,0.233701049,536.866311,3.0292832,534.058994,25.7007269,513.034839,335.51464,227.46891,574.261727,10.479006,588.458003,0.0,587.100971,0.0,587.100971,0.0,0.000635312796,537.135984,0.0274095745,537.091439,1.38586511,535.700298,12.7953512,524.898247,103.177756,441.908538,554.195432,27.3897507,585.873359,2.16588262,588.619075,0.0
0,74200.0,-2.659233672672,-7.303086558787,0.5,-7.831737303401,-6.104511960861,2480.788562152,3.96054456276,0.75408036,0.075408036,0.072007047,0.72007047,0.0,17.2171847,88081.1308478085,2.510318536869629e-09,0.00022111169551569296,6.623965487479215e-08,0.005834463708340243,1.0952201608997127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853434737,504.665406,0.181881253,504.566791,1.10846791,503.606885,10.4780529,493.896355,104.117854,396.844716,480.114943,4.20644126,434.603879,7.56552281e-06,0.181881253,504.566791,1.01905739,503.699532,9.56754705,494.840025,95.0706547,406.22159,480.24159,4.55323924,439.406872,4.08031786e-05,89.973678,0.0,480.24159,0.0
0,123087.0,-3.893900899894,-11.98835717359,0.5,-7.474964149093,-5.668151513418,3807.045746304,3.642531309998,0.76532742,0.07653274199999999,0.07413098000000001,0.7413098,0.0,296.018135,248591496.83801228,9.798716993906242e-08,24.358777246072208,3.105601556183232e-06,772.0261394340499,1.9080875622525947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0241083093,512.18634,0.273646317,512.034985,4.43374421,508.043275,41.5479074,470.917065,532.364545,31.4464998,566.154273,2.68280004,564.683056,0.0439339411,519.736646,0.0,0.103621078,512.148342,1.94262295,510.507963,41.5479074,470.917065,340.511618,171.50648,560.154903,8.5604615,566.738343,0.0811260171,543.720798,0.000807552459,567.917552,0.0
0,124084.0,-3.833618512698,-11.46292615826,0.41,-3.919525278981,-8.485426865007,3178.530824625,2.852313226526,0.7258896600000001,0.072588966,0.07165796800000002,0.7165796799999999,0.0,173.186852,103878050.09321193,0.00025126936942702053,26101.372144229812,3.375995423802938e-09,0.3506918217482558,1.5752128650433508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000356248756,572.774129,0.0248508346,571.630498,0.807359306,563.904593,14.7794986,452.712958,65.0739352,132.974462,152.54119,18.1568037,199.602114,5.92875676,198.716189,2.40354086,0.00696596981,572.21601,0.807359306,563.904593,8.3945534,503.587795,65.0739352,132.974462,122.303424,30.338121,197.425328,6.92264259,200.128906,3.21002258,200.997723,0.0
0,1076.0,-8.84658810981,-8.453632988038,0.38,-5.95964370667,-4.482896438254,3084.709216634,2.194452314814,0.6829984400000002,0.06829984400000003,0.06700879400000002,0.6700879400000002,365.062192,214.770147,1.0647834239136682,0.21877135626053207,0.23294411377332622,3.2426614835377996,3.452732197034353,1.5270664962106795,0.000356118014,566.632947,0.00286593931,566.630829,0.0231271034,566.611547,0.396633525,566.281959,3.46641647,563.642467,32.9093176,536.099045,214.770147,365.062192,214.770147,365.062192,214.770147,365.062192,214.770147,365.062192,214.770147,365.062192,1.90825815e-05,566.633181,0.000176557386,566.633074,0.00286593931,566.630829,0.0231271034,566.611547,0.185270562,566.450637,2.24246179,564.497857,21.7486319,546.389946,214.770147,365.062192
0,2781.0,-5.854786249595,-9.213820564862,0.11,-4.527849719582,-7.6129673495,4538.305060283,2.149475421896,0.7174619200000001,0.071746192,0.06870745099999999,0.68707451,15.25484,1453.93606,20779.812767344825,0.0017441814954226717,36.24376490715062,7.089864418183347e-07,0.01473260551557101,0.0016346893466323445,0.0,0.0,5.4828089e-05,854.285227,0.00315261395,854.266593,0.121513942,854.085448,2.20785881,851.893572,41.6636845,813.565774,329.564997,601.877147,1243.21349,152.916507,1432.81349,36.9257779,1453.93606,15.25484,1453.93606,15.25484,0.000848216112,854.277229,0.0387121036,854.19659,2.20785881,851.893572,20.6358113,833.48142,166.267801,711.728887,1162.44838,190.940577,1406.76178,56.3576319,1453.93606,15.25484
0,119511.0,-4.237621776425,-9.857690992324,0.41,-7.786039666418,-7.359652610643,2343.045372048,2.244342808005,0.6817127290000001,0.0681712729,0.0667165759,0.667165759,0.0301348774,312.114654,1016916.6525127951,8.662204374190135e-08,0.08808739875583124,1.1433504508537387e-07,0.11626921131311789,3.750363013737363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000535149946,538.182704,0.044487807,538.037832,1.53258676,534.72147,18.6874064,499.418465,151.922249,226.091805,377.394106,5.75890623,382.506126,1.53225501,358.171257,0.0849721247,0.00188840868,538.176217,0.28973233,537.429475,4.68389493,528.189043,50.4312755,434.144855,362.923683,13.7851697,380.698558,4.03592114,379.411688,0.231599888,382.554626,0.0301348774
0,132132.0,-4.47734760445,-10.85150736459,0.22,-7.13252547134,-6.941863883856,918.752033177,3.854875982004,0.72914179,0.07291417900000001,0.070685353,0.7068535300000001,0.0,862.68348,10758137.217823759,3.6350239227158797e-07,3.9106086150649424,2.7882566474415276e-07,2.9996447611685193,6.966421085218446e-05,0.0,0.0,0.0,0.0,0.00278133891,760.834184,0.0147197987,760.828637,1.02446854,759.876408,14.8694642,745.990505,127.957181,632.337738,876.881404,48.3137669,916.235295,13.6750851,926.14653,5.33242531,885.748021,0.0,0.0355084162,760.813601,1.02446854,759.876408,31.0388856,729.742132,256.978195,502.67724,876.881404,48.3137669,917.856023,12.3169405,926.763943,3.13771313,926.763943,0.0
0,131520.0,-5.835855283342,-9.425312616368,0.16,-5.542492756479,-6.650671070207,4381.82642739,3.101130688706,0.72305619,0.072305619,0.06692297900000001,0.6692297899999999,7.1839583,830.273318,24284.95764535275,0.0002348253449421966,5.702723555976595,9.051708106008005e-06,0.2198203479725006,0.0015771661922159526,0.0,0.0,0.000539743436,812.575816,0.0351631309,812.540077,0.351629789,812.223564,2.9227561,809.649713,46.5683947,767.620352,373.475961,439.657717,745.844483,70.8308068,813.477184,24.3036094,830.273318,7.1839583,830.273318,7.1839583,0.0149462246,812.560384,0.168634015,812.406471,2.9227561,809.649713,23.2749324,790.854943,186.653032,627.213389,721.294364,92.8256607,804.197361,32.1348931,830.28884,7.1839583
0,99275.0,-6.859680674047,-11.29588432377,0.33,-6.265324851267,-5.639653709548,1846.80877428,2.346216199463,0.7150719200000001,0.071507192,0.071507192,0.7150719200000001,4.67755593,661.82645,82735.08355690063,0.0009685726958799032,80.1349429245563,0.002022866625649095,167.36203929754353,0.016477090441363165,0.00020603907,641.067435,0.00371139679,641.064151,0.0333391677,641.035236,0.276062443,640.792891,4.37594508,637.218287,34.9485529,607.626145,322.913741,320.301017,651.269088,14.0103709,661.82645,4.67755593,661.82645,4.67755593,661.82645,4.67755593,0.00164252522,641.06613,0.0163145011,641.051949,0.276062443,640.792891,2.2247821,638.845981,17.4790168,625.171984,207.858561,434.299283,642.98499,21.2813484,661.82645,4.67705611
0,89471.0,-4.027032698495,-6.151356336743,0.2,-4.795891126948,-6.621718370399,1587.601700588,3.762255111011,0.7430403,0.07430403,0.073432664,0.73432664,0.0,589.848489,665.7231241249727,2.5435133805632928e-05,0.016932756739622662,1.8783246960677403e-07,0.00012504441847873058,2.5170694283840883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.204077197,794.982546,3.37741747,791.764338,35.7817969,758.845999,327.253036,464.370353,690.641815,98.0857924,749.247382,40.1786674,774.504115,16.9185642,746.885786,1.4241492,1.20632457,793.960594,14.1222912,780.855196,142.335533,650.643567,657.727056,130.649517,728.369066,60.6293147,764.545633,26.6004853,773.267919,6.03545417,777.520103,0.0
0,58032.0,-3.84615930416,-8.25839702909,0.29,-6.188437476298,-6.349981313197,899.9496710289,2.227238731741,0.76149898,0.07614989800000001,0.072074496,0.72074496,8.89030857,305.342917,89092.20896553314,9.848776571642169e-07,0.08774492603755914,3.3573941835948446e-07,0.029911766418449746,1.700899907063362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0037875469,723.366871,0.423558644,722.522897,15.7378061,703.626905,179.061253,504.936223,555.126746,47.9149157,577.870426,27.7097427,576.860158,25.0516332,537.014678,18.2662601,0.136651938,723.026297,8.41042776,712.528423,102.019259,598.735873,531.974289,69.6619556,575.037565,30.2173145,578.15438,25.7834021,556.240824,20.8967344,578.594926,8.89030857
0,12040.0,-5.900857932584,-11.44029865784,0.16,-7.331667429412,-6.09476037261,1576.686308537,3.976768864389,0.7039375800000001,0.070393758,0.06515626299999999,0.6515626299999999,46.90074,761.874557,2164316.3616163903,4.431726447050755e-06,9.591658059560025,3.781323967945254e-05,81.83981332396124,0.0017833730965038247,0.0,0.0,0.00111241804,791.314877,0.00961263069,791.307612,0.182841319,791.135938,2.37464772,788.943986,40.3325334,750.380632,320.717235,483.633826,718.413247,88.5018802,751.315558,57.7576549,761.874557,46.90074,761.874557,46.90074,0.00426906267,791.312522,0.0657587474,791.252534,2.37464772,788.943986,20.0833948,770.956425,160.308597,643.455936,702.459344,104.159773,745.001986,63.4687371,761.874557,46.90074
0,6463.0,-8.252734858335,-6.399084265255,0.48,-6.022046778079,-6.509352287553,859.8959070729,2.223509125524,0.71525878,0.071525878,0.06593520900000001,0.65935209,50.2706196,574.707613,0.02918153746823395,0.060980611782329955,0.00177950800756189,0.009818613233638331,0.00028652222996351464,0.4074254775242704,0.00017184948,497.794503,0.00252356568,497.792387,0.0443083701,497.752056,0.359175717,497.440778,3.81623063,494.727541,35.2789711,475.780327,346.878842,235.128808,574.707613,50.2706196,574.707613,50.2706196,574.707613,50.2706196,574.707613,50.2706196,1.41019762e-05,497.794681,0.000476364867,497.794237,0.0108213169,497.784526,0.0891865544,497.707776,0.71942681,497.090415,8.4951055,491.822351,85.6580589,439.673904,574.707613,50.2706196
0,3384.0,-4.330853978639,-6.393442450959,0.33,-4.266963868295,-5.483802739956,2532.256326048,2.021020270824,0.75222243,0.07522224300000001,0.07362224300000002,0.73622243,0.0,579.91991,350.0052288232984,0.0002855397070784204,0.09994039051412013,8.57021117675984e-06,0.002999618723985818,5.129208876192362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.113089483,673.576375,2.3097762,671.306011,45.874506,629.252801,366.155211,315.126342,660.001609,18.4674244,675.303933,3.70627272,680.874531,0.0,631.760562,0.0,0.348286878,673.309209,5.17117785,668.633553,92.1918715,583.933838,576.634974,99.3156408,667.905266,10.7545205,679.234839,1.69196804,675.776372,0.0,683.392455,0.0
0,60845.0,-4.897166169016,-9.43661296904,0.35,-4.768132450827,-8.358374495656,3677.447156114,3.663345372581,0.7352700099999999,0.073527001,0.072715821,0.7271582100000001,0.0,620.233734,98941.56048327708,0.00035185540109636173,34.813122448943396,4.4697791213618775e-08,0.004422469212831154,0.00018469840659311493,0.0,0.0,0.0,0.0,0.000744501101,639.183506,0.0432101943,639.018831,1.50093378,637.176119,21.1247539,617.96509,341.149033,301.776217,612.492267,29.2698321,644.174914,3.3093389,643.991135,0.000226389807,620.233734,0.0,0.0116994413,639.114402,0.500482252,638.324223,21.1247539,617.96509,178.36865,463.853526,585.08327,49.2771439,641.199739,6.01953244,646.454845,0.00410828929,647.366199,0.0
0,81792.0,-7.394914095336,-11.57885690765,0.07,-4.288667045332,-5.651148864641,1725.157041918,4.176607101422,0.74551677,0.074551677,0.07341237700000001,0.73412377,23.2436069,940.750057,218194.98890371982,0.06677402408703577,14569.75744472749,0.0014331432930292983,312.7046849199682,0.05891442451206247,0.000296509527,927.74713,0.00251631028,927.744976,0.0415331965,927.709691,0.335580835,927.422182,2.94739589,925.643514,45.0250835,892.93591,370.2829,565.531641,914.84231,47.660901,940.750057,23.2436069,940.750057,23.2436069,940.750057,23.2436069,0.000613316514,927.746825,0.00505192896,927.742468,0.0824927481,927.668664,0.701228292,927.085929,5.72674682,923.096673,62.0582899,875.826019,546.343962,389.238973,940.750057,23.2436069
0,128535.0,-4.652933628698,-8.614172823774,0.11,-6.568317627539,-5.467600049551,3721.120376469,3.108427936077,0.7495644800000001,0.07495644800000001,0.07495644800000001,0.7495644799999999,0.0,845.954126,83146.98577852812,9.983231585549315e-07,0.08300756146674215,6.225189971586619e-06,0.5176057820361484,0.00010729827851447479,0.0,0.0,0.0,0.0,0.00892652151,892.586854,0.216989937,892.37985,2.6513711,889.932424,44.6374943,847.274653,351.144072,541.695864,733.183454,157.555481,838.257384,54.3667608,882.012031,7.74818717,845.954126,0.0,0.216989937,892.37985,2.6513711,889.932424,44.6374943,847.274653,351.144072,541.695864,733.183454,157.555481,838.257384,54.3667608,881.292678,8.75680788,884.549204,0.0
0,20090.0,-2.777248829124,-9.460013960356,0.23,-3.08324186505,-8.53396261635,2303.104850867,2.898852446016,0.74850076,0.074850076,0.073815746,0.73815746,0.0,18.5212497,20942922.9632742,8.491751165846182e-05,1778.4209048961047,1.487443210412768e-10,0.0031151408567919865,1.4265638090691866e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538023165,769.452761,0.160913279,756.814125,1.69350999,631.603975,7.47921735,56.4040639,10.6585714,11.9209743,19.0030888,4.05126289,25.3930042,0.986315148,0.106430147,760.978475,1.20974701,673.217569,6.74524755,85.4057565,10.6585714,11.9209743,15.8254609,5.68800494,24.4018322,1.60054828,23.7189429,0.0,26.2711446,0.0
0,406.0,-5.156020533404,-9.063794755339,0.36,-3.063340652134,-6.957324903697,1464.060786893,2.260591619211,0.75133391,0.07513339100000001,0.07401714100000001,0.7401714100000001,0.0,1443.09508,22463.205033782066,0.03328471490910767,747.6813754942685,2.1009923705290012e-06,0.04719502239360478,0.0003425339723146985,0.0,0.0,0.0,0.0,0.000400412779,643.351975,0.0813038386,643.147963,2.21072103,640.805877,25.6086354,618.677039,421.884837,357.103535,1227.22745,49.7889903,1455.37272,2.22776154,1453.639,0.0,1443.09508,0.0,0.00625339176,643.314066,0.269368491,642.883756,12.0768703,631.356061,106.598131,553.95481,782.922938,198.52684,1428.35096,16.8972018,1457.08367,0.338537406,1457.08488,0.0
0,65992.0,-3.517644411488,-8.17686251791,0.49,-5.12967616141,-5.293887127567,2452.884935574,2.367311624572,0.7545366200000001,0.075453662,0.07095200700000001,0.70952007,0.0912926204,84.5730278,93115.51002643423,8.941837837140335e-06,0.8326237907789898,3.0295610515675007e-06,0.28209912247292823,7.909970450121851e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0515619478,514.880563,1.84767919,512.790847,33.8825894,480.092334,314.310789,188.566474,464.465494,33.6301852,483.642915,14.3988114,488.25166,8.38267663,443.896756,4.66294187,2.66045912,511.940699,43.4818596,470.29554,358.323527,140.498526,468.182795,30.0196262,483.642915,14.3988114,487.439021,7.7757352,430.231405,4.12480623,488.25166,0.0877942052
0,25665.0,-7.356258672614,-7.754959324783,0.4,-6.764981275752,-6.414130619758,3544.812623944,2.581697687474,0.71373705,0.071373705,0.06659146100000002,0.6659146100000001,12.5855917,658.78701,6.26095613159521,0.0011657350314454998,0.007298615892944036,0.0012930472323029523,0.008095711997529384,0.05159968393434224,8.71139634e-05,572.957447,0.00211580453,572.955483,0.042406514,572.916099,0.352012363,572.606805,2.77578756,570.319913,29.3136486,544.627272,340.352848,249.044647,648.746189,21.6239688,658.78701,12.5855917,658.78701,12.5855917,658.78701,12.5855917,0.000297177393,572.957217,0.00472747997,572.952964,0.086296354,572.872638,0.706989241,572.252004,5.57024568,568.066558,65.8336233,508.876438,529.821648,112.073365,658.78701,12.5855917
0,119584.0,-6.901267601233,-9.643085883578,0.2,-4.492775873959,-4.878184898871,2636.581832444,3.256020240441,0.73537714,0.073537714,0.072474024,0.7247402399999999,13.3688289,775.080457,2759.232435794085,0.0382634550246282,105.57776620950229,0.007790028434110309,21.494499131155372,0.018647810781325207,0.000425861449,786.942652,0.00388012448,786.939377,0.0315312504,786.912177,0.254176555,786.691293,4.16804306,783.089219,32.326499,757.712166,348.752908,437.656262,760.026723,28.5739651,775.080457,13.3688289,775.080457,13.3688289,775.080457,13.3688289,0.00190614337,786.941283,0.015729591,786.92782,0.254176555,786.691293,2.12531051,784.916229,16.3201101,773.835485,190.68335,597.711858,740.187314,46.1231832,775.080457,13.3688289
0,42768.0,-5.763330688845,-8.590326388033,0.47,-5.593480034463,-8.201846122481,2099.032022938,3.203038256043,0.7265522,0.07265522,0.07142580000000001,0.7142580000000001,7.44178127,565.454127,1428.5578804438603,0.0005190521230543201,0.7414960007503654,6.324246209877538e-07,0.0009034551760987773,0.0013410582379436934,0.0,0.0,1.00961428e-05,515.09013,0.000700214199,515.078577,0.112399179,514.862315,2.45936752,512.361475,26.2254197,490.201976,392.773085,151.433334,556.978788,14.6742167,566.274939,7.39511469,565.454127,7.44178127,565.454127,7.44178127,0.000700214199,515.078577,0.0337331954,514.984855,2.45936752,512.361475,26.2254197,490.201976,213.947159,318.818884,553.321111,17.7849354,566.112535,7.680322,566.448952,6.73226929
0,77182.0,-8.274275396652,-9.041511318172,0.16,-4.104636685194,-6.467290445822,1149.435373339,3.35155199451,0.71299464,0.071299464,0.06956147700000001,0.6956147700000002,169.530023,648.888812,36.56924034983136,1.7661238426952108,64.58580729108893,0.0037890582195559117,0.13856298073044424,0.42678759621280293,0.000325800079,801.056944,0.00266636475,801.054704,0.0428317875,801.01265,0.404558655,800.722414,3.95475466,797.409858,38.853883,765.132821,349.68044,460.631176,648.888812,169.530023,648.888812,169.530023,648.888812,169.530023,648.888812,169.530023,7.45464106e-05,801.057147,0.00066023743,801.056639,0.0106949798,801.046825,0.0865376737,800.979647,0.753382092,800.346172,10.6378521,791.599798,84.4118834,720.729614,648.888812,169.530023
0,55913.0,-6.881819420699,-7.240070848648,0.41,-5.295086409551,-6.135453516068,1734.658226388,4.327034751781,0.72669355,0.07266935499999999,0.072669355,0.72669355,2.80545067,575.476678,5.565030786196464,0.011824405841196824,0.06580318253474161,0.0008444542119517706,0.004699413687044877,0.0176206065315799,0.000431592763,573.394449,0.00404358542,573.391198,0.0329433459,573.363107,0.264347705,573.132463,4.14610929,569.370616,32.959119,540.990011,341.539392,230.136101,561.103497,15.4184074,575.476678,2.80545067,575.476678,2.80545067,575.476678,2.80545067,0.00198058036,573.393137,0.0164269662,573.379235,0.264347705,573.132463,2.11685295,571.387037,16.4828769,557.508865,196.284861,376.460656,547.416985,26.8900949,575.476678,2.80545067
0,77614.0,-5.533670248503,-10.83481002131,0.34,-5.012482199738,-7.571337717831,727.6147666252,3.183429089713,0.6859611999999999,0.06859612000000001,0.066331827,0.66331827,0.0040199805,625.376023,588384.0018602359,0.0008431977233098989,496.1240508005182,1.1514306679850371e-06,0.6774833842936407,0.0007461393203644131,0.0,0.0,8.64507476e-05,605.644418,0.00549772684,605.624412,0.176253849,605.412994,2.57660347,602.986675,23.0077104,584.466763,359.323306,259.854298,613.022418,16.2662134,631.387545,0.120468045,627.082497,0.00492443869,625.376023,0.0040199805,0.00549772684,605.624412,0.176253849,605.412994,5.50754642,600.346325,46.2039952,562.124388,359.323306,259.854298,620.054874,9.60765163,631.336701,0.0560093409,631.389344,0.0040199805
0,48480.0,-3.589313548079,-8.847576201288,0.23,-7.062548105803,-6.551646407887,1058.741475369,4.239956913215,0.7574783299999999,0.075747833,0.075747833,0.7574783299999999,0.0,261.778776,788015.6037721751,5.777709975721779e-08,0.04552925614938917,9.264485822789455e-08,0.07300559389284189,9.365562974100044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0259482095,780.604277,0.221160036,780.471559,3.45543382,777.268733,35.6904008,744.868372,358.203188,420.69473,776.429161,0.82911691,772.841615,0.00714201267,727.853904,3.0665568e-05,0.39585443,780.315243,3.68489969,777.038311,38.1123838,742.433783,382.483547,396.295454,776.429161,0.82911691,772.841615,0.00714201267,723.705127,0.0,776.691998,0.0
0,100062.0,-4.124610659074,-11.70634736679,0.44,-6.862987708787,-4.593772968252,4454.568158864,3.727266035812,0.74165873,0.07416587300000002,0.06963199999999999,0.69632,9.58694962,430.444343,86752905.95429762,6.002581787667751e-07,52.07414133085201,5.5171743970883825e-05,4786.309116040671,3.1453204565176496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0271950967,555.708626,1.67381175,554.114965,31.3257752,524.226782,277.674558,275.224071,561.94831,32.1498663,573.286874,20.830094,576.121497,14.3310284,538.70684,7.11231999,0.166323218,555.586047,5.16714398,550.624305,136.992675,417.417584,528.307294,64.7950927,567.96705,26.2755031,575.73362,17.5132242,569.623712,10.3583422,576.254063,5.8234686
0,41715.0,-7.970628009312,-6.48298141919,0.1,-5.72844754609,-6.173872690827,2316.168836195,2.468298416638,0.74515562,0.07451556200000001,0.073117502,0.73117502,35.793367,1128.72069,0.325351946892693,0.013044965133574192,0.004244204803355662,0.002313032118294823,0.0007525495029125506,0.2216792880000319,0.000303508897,897.485433,0.00264725687,897.483216,0.0430017042,897.443278,0.350677591,897.143595,4.5910824,893.885757,34.5501595,871.252716,367.973417,635.509296,1128.72069,35.793367,1128.72069,35.793367,1128.72069,35.793367,1128.72069,35.793367,0.000136461396,897.485571,0.0013078452,897.484505,0.0214569035,897.464735,0.172871669,897.314791,1.44720917,896.101879,16.4477223,884.653354,165.824149,780.317653,1128.72069,35.793367
0,589.0,-6.963154758815,-7.68528701139,0.37,-3.400987225783,-7.82412989737,4290.19707634,4.110597590478,0.7003826700000001,0.07003826700000002,0.064354221,0.64354221,29.2111138,2627.28447,14.253795659165274,1.0083973983617183,14.373490459481816,1.8821443587781502e-05,0.0002682770109107441,0.020480486917511337,7.42427668e-05,590.372942,0.00234208947,590.370484,0.0249585092,590.348294,0.435892726,589.936678,3.44666516,585.92698,28.8445273,566.841149,362.414395,474.764301,2599.84532,55.1380246,2627.28447,29.2111138,2627.28447,29.2111138,2627.28447,29.2111138,0.000884962486,590.371951,0.0118805798,590.361229,0.215125267,590.177902,1.75145669,588.448298,13.993185,578.0533,172.928524,523.914677,1791.51314,213.411912,2627.28447,29.2111138
0,24180.0,-7.635412267333,-10.86282707956,0.06,-4.569143360299,-7.68716354903,1907.206028996,2.961817986701,0.74471394,0.074471394,0.072153969,0.7215396900000001,90.6602512,966.739811,28136.078166088784,0.052201456044296914,1468.7442476459858,1.9670994345163682e-05,0.5534646345002158,0.10238866440539075,0.000140883721,936.788811,0.00235117345,936.786616,0.0452261807,936.744329,0.371774206,936.402453,2.98359316,933.713964,35.6053885,908.394599,366.209004,603.132428,966.739811,90.6602512,966.739811,90.6602512,966.739811,90.6602512,966.739811,90.6602512,0.000140883721,936.788811,0.00235117345,936.786616,0.0452261807,936.744329,0.371774206,936.402453,2.98359316,933.713964,35.6053885,908.394599,356.47646,611.893338,966.739811,90.6602512
0,66243.0,-6.785336440808,-6.761660124958,0.36,-6.503420901863,-6.93090707941,2761.263681678,3.231176770777,0.7373393699999999,0.073733937,0.071735978,0.7173597799999999,4.93342265,664.210142,2.630396290399553,0.0005146126991681053,0.001353635334884285,9.509511479205216e-05,0.00025013783718413364,0.014317064834328543,2.46833552e-05,631.401581,0.00120629431,631.400101,0.035608595,631.365866,0.322579378,631.07927,2.59744041,629.041081,41.4081335,590.90131,376.239923,253.832904,644.990568,21.7258165,664.210142,4.93342265,664.210142,4.93342265,664.210142,4.93342265,0.00120629431,631.400101,0.0164219701,631.385069,0.322579378,631.07927,2.59744041,629.041081,20.6878069,611.631482,246.143096,384.777151,636.260319,28.2950365,664.210142,4.93342265
0,71760.0,-6.923942562421,-11.74400916358,0.47,-6.117059209822,-6.100582531985,3460.464490478,2.587085528065,0.72729323,0.07272932300000001,0.067578763,0.6757876300000001,43.2403165,512.592193,140594.63325793238,0.0022503168388796854,316.3824706764391,0.0011558041066861387,162.49985449754985,0.019431316903213407,9.65582177e-05,515.804032,0.00273631025,515.801364,0.0277287663,515.777057,0.236020227,515.569259,3.76829979,512.301631,29.7440887,486.414315,296.505997,222.389449,489.584437,64.1996875,512.592193,43.2403165,512.592193,43.2403165,512.592193,43.2403165,0.0010729901,515.802978,0.0133194951,515.791136,0.236020227,515.569259,1.86926939,514.145852,14.8714161,501.300968,177.381526,338.533578,473.482664,78.715127,512.592193,43.2403165
0,40005.0,-3.552604802372,-10.48651487156,0.45,-6.409631565113,-7.411062936449,1547.45495747,2.671824620958,0.73101391,0.07310139100000002,0.07233309900000001,0.72333099,0.0,69.9072131,19085236.913688734,4.6714124135406977e-07,8.91550126339707,2.3023997241028682e-08,0.4394184420451481,8.305782813474478e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000462141078,537.950709,0.0425404067,537.510224,2.13907121,529.21982,24.0019839,459.333186,175.620815,33.2904218,204.02457,5.55625256,206.721565,2.86672218,191.748289,0.07789589,0.0425404067,537.510224,2.13907121,529.21982,49.0829523,379.668486,175.620815,33.2904218,204.02457,5.55625256,206.600407,2.52098,187.451887,0.0121284879,206.721565,0.0
