"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","calcite_flush_0","calcite_flush_1","calcite_flush_2","calcite_flush_3","calcite_flush_4","calcite_flush_5","calcite_flush_6"
"217",0.186909893166843,0.298762859785508,0.129187883285851,0.244444444444444,0.927132227577064,0.142702335766096,0.0327157464293324,0.769120223843396,0.908432477858026,0.908432477858028,0.74309907519622,0.74309907519622,0.10864817441701,0.246128271066979,0.610803769617768,0.813932485223045,0.924540173362317,0.438467328110425,0.576043075860943,0.700971140536035,3.43096620971782e-05,5.52694468849008e-05,0.000273082533300241,0.00193022048123503,0.0101363946584516,0.098647258592019,0.23940049150121
"354",0.630432519085769,0.793778460766263,0.18474758951054,0.955555555555555,0.886002771302008,0.64780183263259,0.752553982627757,0.176959459768731,0.957756229959587,0.957756229959588,0.897484555525003,0.897484555525003,5.44186258586227e-05,0.0522394387707875,0.81525451783054,0.539532358423111,0.873990631932471,0.380839252760446,0.771213788892782,0.206639836892463,0.0612067249802323,0.13473625530114,0.350344796490063,0.584623585726328,0.432706604871659,0.350850837509604,0.143449967385475
"203",0.0655811778758315,0.0892347672902099,0.963655834677521,0.577777777777778,0.27252281002175,0.740599286855512,0.808870753149823,0.370122186335754,0.666599249177546,0.666599249177546,0.629013774873893,0.629013774873893,0.264865010566865,0.120942915900468,0.0610875997356309,0.662325352413443,0.147742293603685,0.854401562405858,0.331000728261714,0.904452740423685,3.10544934594881e-06,2.64564097717885e-06,8.70632765297033e-06,5.91785097779273e-05,0.000308542877716238,0.0028912715848362,0.0165212413701925
"381",0.0280049035594026,0.541506854588649,0.69391036932071,0.711111111111111,0.812621709950786,0.936482069885875,0.00392039704162679,0.373570273656626,0.823418128996044,0.823418128996044,0.808390072923403,0.808390072923402,5.05187374768737e-06,0.155436590929374,0.435455050813209,0.647365364139303,0.555450912008325,0.654379885893437,0.587092311518487,0.455834604991331,0.00338154331186112,0.00283807604256687,0.0114500790148552,0.078370325351217,0.369973852590727,0.374331439542959,0.16348647459648
"64",0.0044762660652472,0.130886910474937,0.277759015445807,0.466666666666667,0.330585158613586,0.584648155627142,0.331229736748086,0.435522460214501,0.530794719366736,0.530794719366736,0.538766377294562,0.538766377294562,0.155986543858901,0.140943924966916,0.42822338526169,0.657231498460779,0.557403386752908,0.754120983778751,0.68490529896305,0.858954249073171,5.62426723583544e-06,5.09467280752918e-06,1.89096512825725e-05,0.000129826652117269,0.000681911379444045,0.00633982406158131,0.0316411006119902
"73",0.0922256187403982,0.591883702970614,0.774135872192482,0.0666666666666667,0.734475784436646,0.0531710333895914,0.54583326013514,0.646281803245971,0.89726899377661,0.897268993776611,0.816507304799594,0.816507304799594,0.000336489780563569,0.311735836477911,0.478384785263212,0.520250587678572,0.473517672646668,0.183090424126159,0.135921194390212,0.407263723195589,0.000902808160924445,0.00312072817065656,0.0211250438535885,0.148625369648579,0.618327099352519,0.721328465308653,0.325859619040193
"377",0.474650208833479,0.0110817153151745,0.160765282726547,0.755555555555556,0.461641235217373,0.320036376218754,0.59437057041377,0.0351640896736715,0.891668186513939,0.891668186513939,0.779387549916363,0.779387549916361,0.586778225611181,0.0488141462291265,0.40571830400738,0.806387999855011,0.685037369375298,0.735895614533365,0.637089202419847,0.988540913117653,0,0,0,2.38057993755778e-06,1.46453345891382e-05,0.000159448847150959,0.00484320289711479
"350",0.0189826292979816,0.838565224223411,0.229119221310513,0.488888888888889,0.501098954642285,0.543870839934725,0.327680940271224,0.328393815648886,0.908308598669308,0.908308598669309,0.894374772324462,0.894374772324461,0,0.0357769366449687,0.838536980631673,0.311002858056265,0.665781583647032,0.283824905379489,0.696494521140927,0.160594712020875,0.134139349883597,0.211639521847702,0.472896187349035,0.698305084401295,0.48504102501105,0.383553418308842,0.144970124705241
"83",0.0618907386379264,0.252897090610763,0.457016777152021,0.4,0.196715025086615,0.793454848330278,0.141197593025944,0.622594069452122,0.883428143876584,0.883428143876584,0.902061061713982,0.902061061713981,0.0235291353681263,0.194896075236813,0.411118331363039,0.516596943199385,0.393752577958525,0.759146474532575,0.668795425708099,0.74626445756515,4.14945699543796e-05,3.4286142936149e-05,0.00013780570400485,0.000950422585439419,0.00494827382324873,0.0464740309202479,0.160678744361158
"383",0.0170278850649682,0.357467691873993,0.350398884799557,0.444444444444444,0.520796034844465,0.713375051757462,0.753268259757957,0.913160098568945,0.950154594782939,0.95015459478294,0.879261280824354,0.879261280824354,0.0366370741500854,0.193244793813768,0.51796137013019,0.607355892850768,0.607630460646177,0.661516214186349,0.698427595615779,0.643227419456702,0.000206100779044479,0.000170458726783104,0.000693186752574511,0.00471823804972583,0.0248014776968716,0.234110898586919,0.189812510087771
"94",0.0162155365822034,0.95895154468094,0.0510034656853819,0.666666666666667,0.241923445211909,0.212756223529861,0.145482468645577,0.463809406041776,0.844577625313288,0.844577625313288,0.815774093820836,0.815774093820835,0.00195674330754033,0.00988845776677573,0.982969200780848,0.128211136153498,0.641416699070414,0.07697487657881,0.656305247026235,0.0384864690075039,0.00234262365516733,0.00319820757387061,0.00968565112747712,0.0720023860702919,0.0632255039919968,0.0486173301083832,0.0156849863179914
"173",0.047489479743349,0.255963663623815,0.469363987337747,0.311111111111111,0.0607782054326096,0.767145000027232,0.357171572170518,0.552459679576169,0.945881765262686,0.945881765262686,0.859179374324625,0.859179374324625,0.0456408552092456,0.205122838801438,0.413558305626355,0.44405855404604,0.322070117116948,0.737993325394695,0.649190122242015,0.744734762044739,3.97661461057701e-05,2.41548108055976e-05,0.000135322440629205,0.000988622428365101,0.0051766438051309,0.0488583877225758,0.170453036563635
"359",0.000551061062673619,0.22642419774167,0.917349311752205,0.2,0.873507825359196,0.281856009856345,0.200600966488341,0.702806967833139,0.682622306173645,0.682622306173645,0.714465448858343,0.714465448858342,0.0111400289745006,0.301411616720222,0.187545221409036,0.827393449032335,0.460042964162949,0.538338311870048,0.15116936721824,0.767552584637805,2.01942169995532e-05,2.15141540548809e-05,9.01587481688069e-05,0.000633929173916976,0.00369819157641629,0.0335608585926978,0.143395231851585
"356",0.395351441402858,0.787247859070065,0.669288849267298,0.377777777777778,0.248931953436289,0.0149838945122408,0.597473505851312,0.890568493032047,0.930432669906573,0.930432669906574,0.83691472606805,0.836914726068051,0.0131385509613442,0.0721798924540787,0.600841037743905,0.216735482143973,0.300430606848756,0.0838956495468217,0.183497850340291,0.212510956131272,0.00722478531153118,0.0311117121375604,0.103553804530766,0.414921948602449,0.373816556271612,0.304879552143966,0.126495608384974
"135",0.0237113422315124,0.20308318040132,0.189433007499412,0.0222222222222222,0.655285238725124,0.229114584903099,0.336751869922179,0.424954093027465,0.926197075749403,0.926197075749403,0.864503440632906,0.864503440632906,0.125390491477554,0.252796458356763,0.563836563772176,0.706669609125719,0.761389529489608,0.49537216527873,0.578008637376391,0.797189651957041,7.76627233976248e-06,1.28893690289586e-05,6.0876688503813e-05,0.000431094241035828,0.00227255921517619,0.0214974342451292,0.0971695679561416
"329",0.693994122015332,0.0830228665937911,0.878687985117347,0.0222222222222222,0.808738755603376,0.983829850250001,0.344171067847598,0.285797067462357,0.871347130324272,0.871347130324273,0.890774810441666,0.890774810441665,0.599842975468894,0.152457833815024,0.158392089206548,0.850388609224418,0.450695856771414,0.89255518597625,0.494176949096441,0.91601622525838,3.08060301348916e-06,2.41253557052191e-06,7.66719621236416e-06,0.000124008701710051,0.00587959590078738,0.0104425227598166,0.0197898289817584
"151",0.142062756130432,0.307729925117113,0.305418312172932,0.977777777777778,0.164929037454059,0.982096702903136,0.61748678405045,0.732116662220608,0.735116434622329,0.735116434622329,0.70998958734046,0.709989587340458,0.0116784620674497,0.124056433899964,0.4887707003605,0.498589130597277,0.46302520787119,0.835694612375693,0.848425295077938,0.687564135790073,9.64350811134555e-05,7.95948778552344e-05,0.000322461054655474,0.00222512704076882,0.011312822464951,0.106690533180683,0.114764832409522
"100",0.0671007705032042,0.713598984058265,0.452722349128992,0.6,0.879633222573891,0.0708631442436504,0.128024829806812,0.58898755780768,0.909838721469388,0.909838721469388,0.863532114196013,0.863532114196013,0,0.100411568209876,0.653795006660452,0.568947997679436,0.721717071022036,0.170642507862104,0.34301979337777,0.285730952224249,0.00140258596100212,0.00710834434678958,0.0545967265409146,0.309539843625745,0.349572884921958,0.286648565282931,0.125449608400837
"281",0.46391188523785,0.00619104433903976,0.543152987452308,0.355555555555556,0.478114277989397,0.901043321285037,0.653591686493811,0.577254259398622,0.917169182953737,0.917169182953737,0.848823810314932,0.848823810314932,0.852249830708783,0.0460339754161455,0.236773052311189,0.79256890752865,0.479936391418534,0.959426790103973,0.664351278444201,0.994068028057074,8.67073649705768e-07,6.32836946104169e-07,4.28896228166619e-07,1.93363364557338e-06,9.03354355502529e-06,0.000505939205976506,0.00504678149843175
"177",0.162007041008373,0.633092027610507,0.722667993577839,0.822222222222222,0.287750027960896,0.481668723927735,0.139464568274851,0.540437138612291,0.890966622148926,0.890966622148926,0.725608877682809,0.725608877682808,0.0103823742844792,0.144103754178653,0.46691619377122,0.353279372619137,0.289209442473188,0.407995553622318,0.362558637096103,0.365855185930298,0.001440634382356,0.00499079140526662,0.044709488328902,0.309716192919361,0.407522619223989,0.346259255553248,0.154972296373304
"204",0.0266935550412756,0.3425053383536,0.732612036196541,0.933333333333333,0.668460496295642,0.149835059635874,0.237778289404683,0.339378340213198,0.905853356112783,0.905853356112784,0.884988460983099,0.884988460983098,0.0113340395595033,0.225018213583965,0.298790560134603,0.709886411410224,0.465170596711942,0.458659212021974,0.205573761137138,0.65711861193835,3.27329117630759e-06,1.52095178248471e-05,0.000321994704054135,0.0034690305052423,0.0194853963942557,0.186469120624375,0.233058887476313
"294",0.395214903991607,0.382755558975443,0.618611041023995,0.4,0.432727188824553,0.0966449961296026,0.142784331849349,0.703226918603659,0.961784559196673,0.961784559196673,0.90471016726248,0.90471016726248,0.0191407511337663,0.211988887026485,0.402625235565241,0.547897236501406,0.416275551339871,0.380226031901803,0.252000446065141,0.618195193158069,4.2390604169502e-05,0.000121295694954991,0.000938776988820744,0.00692523628316638,0.0366031129049714,0.319603521782315,0.211884625353837
"29",0.014399294327509,0.464972466351354,0.81861231528225,0.933333333333333,0.71155060950569,0.444699102102573,0.604411212474412,0.0963161918144807,0.801577440353782,0.801577440353783,0.703240775133214,0.703240775133214,0.0133064420297119,0.21016146536778,0.323501509567401,0.65602182375812,0.437819143886421,0.50503669041268,0.286335033297144,0.531889822033426,8.08553289483383e-05,0.000295710633009997,0.00312180213597321,0.0240130919093094,0.128487354253957,0.469209523490471,0.216527615393257
"209",0.0471771135794805,0.564537851750901,0.203979628099668,0.0666666666666667,0.13773167774265,0.000434765546834916,0.044465158530695,0.417244485275748,0.854318360492593,0.854318360492593,0.775449429966177,0.775449429966176,0.0107656229252485,0.206399459867628,0.74438121222033,0.259524183328708,0.506551088701163,0.178292027930311,0.46505919785239,0.433563618527078,2.96314414209692e-05,0.000371076608925173,0.00635091674392381,0.0472822192019183,0.235628338916701,0.443203121635295,0.214284622897377
"82",0.0372982880762566,0.800332739261326,0.111992297319945,0.488888888888889,0.252181316906148,0.792132265901988,0.560035201466643,0.258539055131154,0.972974859900157,0.972974859900157,0.937761288567538,0.937761288567538,0,0.0869174475595314,0.875312733873941,0.218430631761102,0.612341921000255,0.413667091882206,0.881874076274495,0.200446869960739,0.0428458144273732,0.113910245930932,0.318984614495897,0.929660885704164,0.632873819888884,0.501518934827262,0.205370940217828
"143",0.0486534857313494,0.575733255816927,0.866715699050638,0.0666666666666667,0.355546335936174,0.408489490447807,0.343972516186094,0.935482407259452,0.48901531726785,0.48901531726785,0.482954341536504,0.482954341536504,0.00151685246993702,0.196995337326166,0.423912809315623,0.353958252846999,0.241309361347309,0.344148701347772,0.24008561596178,0.412421741342105,0.00478371762964171,0.00469618461401528,0.0195522942554245,0.134358470616593,0.478104338770736,0.454466906309115,0.207022680037336
"215",0.0510070370792388,0.522584202637688,0.510201512734181,0.466666666666667,0.803180637439388,0.460748425035021,0.254008371077403,0.259470076399154,0.987966533142087,0.987966533142087,0.934344988994142,0.934344988994142,0.00792674229238638,0.242449946343416,0.528261899410713,0.640475682148939,0.653258701188523,0.449964398830299,0.484634129756981,0.478849947447184,0.000654367188065121,0.00146048418263085,0.00841827836548157,0.0593429291383745,0.304682860121398,0.52701028885966,0.250450796734249
"196",0.150488784286607,0.927419116587685,0.072464484384408,0.111111111111111,0.875686521403424,0.421918394074491,0.59225219073574,0.84994941148065,0.781232288587813,0.781232288587813,0.765363756900674,0.765363756900674,0,0.00142426277376607,1,0.392231557264309,0.931603706818582,0.13330629448537,0.738083276035939,0.068427874954066,1,1,1,0.912176997686096,0.597795203250118,0.453733443249769,0.117454360678444
"128",0.0757743341099922,0.106884461672147,0.494309437939728,0.244444444444444,0.746116113993061,0.507348471723851,0.154706363383201,0.58521834792372,0.812631724572311,0.812631724572311,0.777790079164777,0.777790079164777,0.234473792238633,0.169652447716436,0.325749942175648,0.845596862933055,0.634904291623498,0.716362979706336,0.515657212378704,0.890640710209153,4.09971911954286e-06,3.50766476337294e-06,1.22548616286778e-05,8.47049934006491e-05,0.000491257869426107,0.00568708349806335,0.0226832638972382
"159",0.0925409317548692,0.661172442487555,0.483963744146496,0.0666666666666667,0.180114985276854,0.324361645203624,0.0608834956165649,0.59140265762632,0.985035250789837,0.985035250789837,0.943467229322446,0.943467229322445,8.404590839941e-05,0.281170415472121,0.659343215609052,0.220915617764181,0.370831763820399,0.253588447941798,0.438892586197034,0.340044731016482,0.00279960654523947,0.00937199084215457,0.0535153427659588,0.37341800828093,0.858233093957351,0.702410669707024,0.304922269810708
"183",0.0733402355123002,0.101228914790641,0.506351133396691,0.2,0.253227147302641,0.119671771607604,0.824765818263657,0.0443797061815311,0.875028526226477,0.875028526226478,0.894214021812902,0.894214021812901,0.355016063700096,0.162885406340882,0.321501275838558,0.614763954458004,0.393219404219026,0.549980280818228,0.331991224533375,0.897883139135215,2.11496057982251e-08,1.07545319480186e-07,3.89427942220974e-06,5.91875873655883e-05,0.000378535624581204,0.00364671447298188,0.0200299961810042
"296",0.182373707806011,0.12014534248385,0.934264009993397,0.733333333333333,0.907357345352839,0.166723405248051,0.720474175005941,0.701852671717997,0.652007533859655,0.652007533859656,0.685864701786562,0.685864701786561,0.109211171322999,0.159995356819011,0.0852120503811033,0.946628891069096,0.466760398887466,0.599728559980643,0.0883632656057897,0.873111355595534,1.04983087050862e-06,3.0644669928944e-06,1.49021243978784e-05,0.000105880876947155,0.000567645606544386,0.00579006982284603,0.0306836627129255
"216",0.00946331956826674,0.50692428352309,0.867455225723084,0.244444444444444,0.317094211833952,0.329605367857937,0.173312831174745,0.0815488641018639,0.925751397095884,0.925751397095886,0.94160003486607,0.94160003486607,0,0.242201413890241,0.361019118245614,0.404952305615922,0.222565934129699,0.384013489153268,0.203772889597486,0.493016202825491,7.83069352167015e-05,0.000417189805712058,0.00573253031570763,0.0448939401341917,0.231168966338931,0.51746822180122,0.253292049623059
"59",0.00407156524916604,0.696098733857586,0.491488781919147,0.644444444444444,0.686542675814262,0.81026992574638,0,0.0860766808217037,0.94933301797845,0.949333017978451,0.934073392208069,0.934073392208069,1.84325766172299e-06,0.149839714707911,0.622931279610112,0.492195148946701,0.608074226106671,0.497999079586896,0.655089155830489,0.304218179030505,0.0245853522162693,0.0287562067379455,0.121049862955891,0.62249139296164,0.520994747319573,0.41931568743276,0.180679791365538
"288",0.63594902341371,0.380958658586828,0.536267775304316,0.488888888888889,0.696781989509743,0.723102084340839,0.00385983058502089,0.926722065792281,0.848055300815547,0.848055300815549,0.869015258621852,0.869015258621852,8.56607446641549e-05,0.184856072648796,0.436475779921906,0.677976534168298,0.588017969317482,0.653784414347878,0.587736855832128,0.617178777268792,0.000295162544566317,0.00024419222050651,0.000994103988792876,0.00679906970358593,0.0355209674842887,0.317224625819998,0.19063981981552
"347",0.230167695444955,0.520306588167396,0.370828351480439,0.666666666666667,0.221360211435513,0.914296521047364,0.00955245975588552,0.660857604033501,0.886316999396859,0.886316999396859,0.7767819935077,0.7767819935077,0.0185358006716834,0.170195265619639,0.585048958782779,0.383286088064075,0.453500786402109,0.656255392123119,0.77709888690813,0.478644139491007,0.000469535605567439,0.000522742934516264,0.00716329106565708,0.0568280630803554,0.294387095668135,0.393584872554862,0.176475210162985
"22",0.00523360667009811,0.200171816991031,0.853877983885896,0.822222222222222,0.630225196985222,0.224445039642297,0.00183085071680121,0.231551931997395,0.892542966923755,0.892542966923756,0.722406310062986,0.722406310062985,0.0666801107694264,0.175905785495671,0.165083155796562,0.773553973948823,0.379408558841746,0.577005178002626,0.164383627345547,0.799272548328512,4.85922962527391e-07,2.75299056559805e-06,4.19220531758879e-05,0.00038159112803865,0.00214708721387267,0.020123169976369,0.0916794893771506
"245",0.212793064292422,0.629140379315936,0.0216207598039982,0.577777777777778,0.32518160662203,0.717653666896325,0.864493492362379,0.125482062359411,0.845153806753765,0.845153806753765,0.801799904011274,0.801799904011274,0,0.167712723532634,0.821112866322728,0.361071720741687,0.697472436768428,0.497853684404278,0.90399046825975,0.368661099803791,0.00520571396024224,0.00928044491363609,0.0434880091453263,0.300737677867934,0.489943426009193,0.420303284689499,0.183987711470051
"25",0.0166683692914592,0.568553010204829,0.891182579802612,0.333333333333333,0.719749009812883,0.854787546379336,0.371355568183965,0.138440749492394,0.969078143350276,0.969078143350278,0.951983628199252,0.951983628199252,0,0.208619267183618,0.375094478684749,0.563633588861978,0.401312759702451,0.576518758877458,0.427786004528855,0.432377683636986,0.00469425661478291,0.00424432568818974,0.0174047470750312,0.119846293101539,0.49780987233751,0.503057188051249,0.220528780347045
"291",0.337483153837389,0.330929824737458,0.0891084891737561,0.111111111111111,0.293959994555356,0.118338136290951,0.398486234212276,0.521600110085257,0.756460102773898,0.756460102773899,0.705035889408064,0.705035889408063,0.0683324301951229,0.2287520281607,0.665016065548643,0.481837292226391,0.645003542087993,0.387728218347017,0.589790844770082,0.6649017669216,1.98390338580435e-05,5.5845558640828e-05,0.000424639262454259,0.00314567352301021,0.0166114442735638,0.156801404019795,0.208024174067265
"172",0.0327208468069891,0.459767925292842,0.556321720215456,0.666666666666667,0.689417694188534,0.275060685219495,0.269338752481272,0.855207427994002,0.674725115302525,0.674725115302525,0.679007418104288,0.679007418104287,2.19223751912826e-05,0.162768348783301,0.460470725776317,0.637249158384213,0.573338954019784,0.424055659453166,0.371671536949073,0.533748289724487,0.000544564526603982,0.000709831370691853,0.00325511806998749,0.0226025087433236,0.118713327516182,0.351066208145969,0.169814086459703
"111",0.12975081431305,0.678618174191088,0.191327854272728,0.377777777777778,0.154034657687949,0.399105727540998,0.0992873982960864,0.792192443616878,0.870443743130702,0.870443743130703,0.815381348813191,0.815381348813191,0,0.225577224441889,0.776872234658372,0.238184580676047,0.521369193401305,0.316574418878606,0.654100173606025,0.319768247829248,0.00196257781534889,0.00568383300277528,0.0437016509226865,0.31205213492773,0.700267187989633,0.580170575030713,0.253303848245701
"231",0.0656568137079632,0.266647819960205,0.857119176023123,0.266666666666667,0.170433252685952,0.552784118603824,0.460456402047889,0.865025255459322,0.881454025174973,0.881454025174973,0.730466346064277,0.730466346064277,0.0473721848097367,0.20630845898822,0.23230742090493,0.484166304031633,0.158403331845918,0.635551498358858,0.311614280157393,0.732449904763446,5.05137327136701e-05,4.21040104470688e-05,0.000170631061469527,0.00117771873774116,0.00612302936972395,0.0578069462558811,0.166445383804749
"272",0.342658805778971,0.49408737638699,0.176977251338854,0.377777777777778,0.36778474807107,0.865531279273177,0.472623977804109,0.188382412347926,0.984743490238141,0.984743490238142,0.92965639895909,0.929656398959088,0.00460119726924332,0.205539757161802,0.682850685022799,0.4488090475924,0.631263882208181,0.632912928843123,0.874989349356657,0.507299530312212,0.00144612722778803,0.00134237695087097,0.00555941915947882,0.0382405588720105,0.201777908364833,0.474911472660629,0.213804460981361
"343",0.312153008341552,0.510866271650056,0.620753725607871,0.0222222222222222,0.637966751051932,0.52488179338086,0.084978089056507,0.9868890281145,0.658326553991026,0.658326553991026,0.350989276241727,0.350989276241726,0.0382816145737283,0.212818460749941,0.519894589645974,0.512943275011265,0.512927726556214,0.423091961035363,0.445317331366285,0.482149824474068,0.00213569138359987,0.00178055172440142,0.00722240809604543,0.0498776601139238,0.259178083338137,0.428561473984382,0.206608067758834
"373",0.0324575948198296,0.325023029239168,0.290300508397305,0.933333333333333,0.813346256514559,0.609958469180431,0.0859045329405864,0.645400846898251,0.813097453036719,0.81309745303672,0.786696547218825,0.786696547218824,0.0264062234262553,0.138017955305002,0.507187732505466,0.787741423091135,0.780569392669566,0.66501881258163,0.688642273477195,0.672283338357676,0.000118892477708785,0.000102581657027744,0.000420329779461988,0.00288783315232245,0.0152915890341097,0.140968630628106,0.129295669173351
"268",0.221780958630147,0.34401798090458,0.637051678102177,0.266666666666667,0.429022755511621,0.354810630131873,0.337659367346578,0.561178012516039,0.708956300649492,0.708956300649493,0.599618941681647,0.599618941681648,0.0455187148911573,0.199505517614415,0.383145059613205,0.557620533267268,0.404239792532504,0.501894749037831,0.357922299739513,0.650542136462189,0.000101050609257168,0.00012092000146139,0.00055705027196502,0.00384240639203844,0.0202345004193201,0.191155893829799,0.185204228450411
"263",0.0976281781783748,0.769914581721727,0.708448691906334,0.266666666666667,0.678939244554267,0.551460665756629,0.755986603451472,0.568498045679875,0.898880712146369,0.898880712146369,0.835820813150743,0.835820813150743,2.3917535142787e-05,0.135246493855348,0.581283897303608,0.416784932684702,0.483622941664971,0.311708725251722,0.403087013760487,0.229084516969354,0.0977749080715207,0.112122050406557,0.275713182102572,0.82071950050214,0.615706306260722,0.504175267450132,0.215011819142293
"243",0.103553312456534,0.013269914918986,0.142000732171589,0.666666666666667,0.395488495305222,0.769353782350761,0.00875608889433189,0.470212207105753,0.950389213373596,0.950389213373597,0.939440171459185,0.939440171459185,0.658271396812209,0.0501630493869271,0.420041295102358,0.77006670899699,0.663949964962449,0.920491128089976,0.852935952217241,0.987794997163002,9.52519161728683e-07,7.21485926644971e-07,7.97642434623395e-07,4.54826561012829e-06,2.09084954591532e-05,0.000214992480302389,0.00490745516525682
"202",0.114847608532508,0.193402078470325,0.377547091308694,1,0.979279522877265,0.646303810136983,0.614643576647945,0.401580111005125,0.864057233903743,0.864057233903744,0.843235171275389,0.843235171275389,0.127453456432984,0.194202814886005,0.389867719035429,0.946673481346473,0.811087835433294,0.767580259269802,0.65112874172109,0.805337255455223,1.40783643185651e-05,1.34558911663089e-05,5.36786684506512e-05,0.000371134083440038,0.00272213924887433,0.022561811278427,0.108962045567223
"274",0.409564101858873,0.377415233733835,0.847734384191517,0.933333333333333,0.0300814301618005,0.744617813196578,0.391583616225161,0.973039202579578,0.733536079885321,0.733536079885322,0.728679995134002,0.728679995134002,0,0.130686805105407,0.261182425486583,0.392260106298117,0.0967187713307014,0.688470293000929,0.404619460529715,0.617763304031041,9.09915493395848e-05,5.31349260426071e-05,0.000502575956251307,0.0060275666940948,0.0330622970102558,0.242903539331746,0.134933257502859
"370",0.455047758625432,0.431675182699667,0.0836913865848238,0.533333333333333,0.382486263731154,0.228123965219315,0.599541720975838,0.840811353700113,0.898834812400722,0.898834812400723,0.885733244928357,0.885733244928356,0.00382706436968188,0.186986322493302,0.684733612068541,0.504189842203087,0.690224179122902,0.414296885830726,0.643046043238217,0.567680566465725,0.000328762786735559,0.000440246660156378,0.00212857515805137,0.0147447979149121,0.0772414067098701,0.394767693401365,0.191284822411637
"207",0.00895351441402858,0.59788014425063,0.383897882370433,0.822222222222222,0.080464919437624,0.433889117478339,0.564389860936136,0.192250415611922,0.675455787696562,0.675455787696563,0.612147246532049,0.612147246532048,0.00147245690413637,0.137847298083749,0.614574318397417,0.278225691931443,0.379052169237043,0.4103520555567,0.550648015090726,0.395509780784752,0.000114134883383202,0.000715381066791834,0.0171377691634287,0.138231226964091,0.330623944604222,0.325533697552508,0.146655904625663
"6",0.00414818336483189,0.033423746801313,0.939334722467607,0.822222222222222,0.853402326344534,0.187083263272142,0.570901716824467,0.903499816265979,0.835204983179999,0.835204983179999,0.817483614970616,0.817483614970615,0.290999889085184,0.0729049517249516,0.031617856327736,0.977829822200831,0.438214089484946,0.66827407412975,0.0944769266371071,0.964755470074271,5.63528288267002e-07,9.22425334342983e-07,2.06656726738193e-06,1.34064735403347e-05,6.76361628538786e-05,0.00560284489427278,0.00983806537179772
"233",0.217861647328778,0.381499569379316,0.0129469473294117,0.0666666666666667,0.333557677419767,0.615524432327547,0.0348296225217867,0.0315555625717607,0.969314301479984,0.969314301479985,0.982297107417298,0.982297107417298,0.00216703018605483,0.253396281194453,0.738247685484483,0.460921413914458,0.706296130908328,0.556717410722641,0.862942129714367,0.619634695509274,0.000171639458311843,0.000213410521918319,0.000992117710505962,0.00687511427663678,0.0361535226477309,0.33663468476855,0.249770593202782
"13",0.0324340200150093,0.956982428041464,0.933132540962894,0.355555555555556,0.00676349606509592,0.136543432578442,0.790009473874501,0.113430300366502,0.79570717795403,0.79570717795403,0.820110912501316,0.820110912501316,0,0,0.565471015909325,0,0.0380434202597634,0.0244607950882716,0.075346483591088,0.0392080426977286,6.35120402016842e-05,5.09583286897201e-05,0.000125680615263865,0.00109307945733155,0.00268579375722943,0.00102091030584183,0
"2",0.0426203002644307,0.904956766330163,0.133009809963585,0.844444444444444,0.298795754296816,0.625206473955379,0.190559250507646,0.894073982843174,0.827316027052637,0.827316027052637,0.751439270640879,0.751439270640879,6.44627779053117e-07,0.00466028456162892,0.905600327594546,0.195327249921585,0.622859988854447,0.29521893514233,0.792985783761168,0.0920997004665609,0.0824341365452234,0.0838016099477381,0.21424646431217,0.653807474679692,0.431910139008876,0.327578830484044,0.0815090607808527
"341",0.758999681740135,0.900792898804321,0.164140177606441,0.377777777777778,0.388470277094175,0.521726460567274,0.723020684393144,0.685937193850367,0.532295662531322,0.532295662531322,0.501898150469369,0.501898150469369,0,0.00746829928371844,0.911987093568408,0.213059483108959,0.648274508343762,0.225858013757039,0.726672047278043,0.0882771092850545,0.422893708516364,0.486254956907914,0.774601552732494,0.723413547358854,0.481080490212696,0.369272306920112,0.105853864001811
"35",0.0519176139154215,0.281869328436889,0.0344804116293851,0.977777777777778,0.881901134160348,0.598625541499751,0.200187607178243,0.398911562664994,0.838732639996551,0.838732639996552,0.748587738522269,0.748587738522268,0.012559611900437,0.266519453594115,0.608123585070966,0.847267349161654,0.95572003450965,0.689683782124366,0.841925121441249,0.71613669423822,5.05672569991449e-05,5.13897478424182e-05,0.000214696467863864,0.00151313206914589,0.00769201651287109,0.0750699974678189,0.262009286536091
"322",0.121128329450039,0.461641279705016,0.126710332117558,0.422222222222222,0.14232413238515,0.122854062776876,0.747436964372254,0.233675154320341,0.921497829715381,0.921497829715382,0.847025618835117,0.847025618835116,0.0365392961162717,0.220103919424386,0.686730022625378,0.367075953056524,0.551772278931608,0.342455111264703,0.568555951577907,0.538242570949224,6.08082622775589e-06,4.71549406872456e-05,0.00174809333492427,0.0202791537969414,0.112448492541112,0.472965838884812,0.227257073654198
