<<<<<<< HEAD
"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","calcite_flush_2_nondim","gypsum_flush_2_nondim","calcite_flush_3_nondim","gypsum_flush_3_nondim","calcite_flush_4_nondim","gypsum_flush_4_nondim","calcite_flush_5_nondim","gypsum_flush_5_nondim","calcite_flush_6_nondim","gypsum_flush_6_nondim","calcite_flush_7_nondim","gypsum_flush_7_nondim","calcite_flush_8_nondim","gypsum_flush_8_nondim","calcite_flush_9_nondim","gypsum_flush_9_nondim","calcite_flush_10_nondim","gypsum_flush_10_nondim","calcite_flush_11_nondim","gypsum_flush_11_nondim","calcite_flush_12_nondim","gypsum_flush_12_nondim"
"585",NA,0.914388646745254,0.490594540358485,0.488888888888889,0.583669643587334,0.71921735426578,0.596360800478435,0.512152207108243,0,1,1,NA,0,0,0.774233622755835,0.246151791570233,0.548544382290823,0.279986644415517,0.602909957298469,1.24349926834125e-08,NA,NA,NA,NA,0.0066226575186415,0.00178815876120396,0.0384116142358466,0.00157348478453157,0.0872194652479814,0.000611627525038291,0.0608120093862231,0,0.0369656555019045,0,0.0213929458075095,0,0.0212507235515745,0,0.0211223688149459,0,0.02097607843351,0
"368",NA,0.818824021354567,0.350891476369711,0.422222222222222,0.061841202206155,0.549470929229957,0.771554264864417,0.592407111018916,0,1,1,NA,0,0,0.778677363812424,0.10235405983314,0.380513512568937,0.282307836857627,0.612031719711996,8.44992547488873e-08,NA,NA,0,0,0.000335557522125781,0.00189201602769025,0.000960233145069739,0.00188864249364031,0.00310533286533316,0.00186165424913843,0.00286386454298224,0.00183081053847937,0.00346536785126856,0.00176912311716123,0.00371030449468219,0.00166381983117191,0.00755972224194671,0.00142307078416068,0.0334293471767574,0,0.0335090791808129,0
"754",NA,0.093119833762823,0.260194950165658,0.222222222222222,0.748130268112989,0.562083215580233,0.674197302466571,0.777449284135626,0,1,1,NA,0.014852953377595,0.00377388313612898,0.383551000427933,0.827136099594649,0.751605409047238,0.781092439692187,0.672298278784438,0.156945864920299,0.00543430110066034,0.541423201368002,0.00831716203456322,0.0251746913216533,0.0712642368136154,0.0148556804670262,0.050619226421764,0.014852953377595,0.0231788361105942,0.014852953377595,0.0107904774858278,0.014852953377595,0.00655971357964924,0.014852953377595,0.00379749932044933,0.014852953377595,0.00377388304742764,0.014852953377595,0.00377388294258875,0.014852953377595,0.00377388279414449,0.014852953377595
"785",NA,0.0379072022591502,0.51618303183637,0.866666666666667,0.0686821365196644,0.958441910922864,0.973716387363613,0.730424419871946,0,1,1,NA,0.00138797039247193,0.00161470616899173,0.206292562559504,0.635074434847168,0.293308685504125,1,0.693337738963469,0.470550273542431,0.00614200900831527,0.348167876143519,0.00992260474575422,0.00342499935467965,0.0312496969019421,0.00138797039247193,0.0216581102870743,0.00138797039247193,0.00991737345294193,0.00138797039247193,0.00461684938086524,0.00138797039247193,0.00280666075345855,0.00138797039247193,0.00162481062326194,0.00138797039247193,0.00161470608009813,0.00138797039247193,0.00161470597503202,0.00138797039247193,0.00161470582626603,0.00138797039247193
"350",NA,0.88761951233372,0.52252713825064,0.111111111111111,0.964639478284114,0.333647535448964,0.740239721703678,0.416610678371642,0,1,1,NA,0,0,0.774878426759168,0.378746877692491,0.709538883671454,0.125593416117357,0.41304222258092,2.13391612340707e-08,NA,NA,NA,NA,0.000507308516608121,0.00220496813835946,0.00321373581469127,0.00192531486277503,0.00553348829348737,0.00134524864786078,0.00464318035965399,0.00113296617034681,0.00443251596355083,0.000292124221332088,0.00258355289303285,0,0.00256721702990907,0,0.00256345456018955,0,0.00255916364207329,0
"662",NA,0.143841525004883,0.78802745163952,0.266666666666667,0.697788691506293,0.784021717905859,0.193273734460787,0.780574942123136,0,1,1,NA,0.00481965472849465,0.00770658409769225,0.184863467645201,0.778590443144644,0.439315428993975,0.829293176848239,0.452248014716834,0.0572375093382079,0.0347309532893585,0.51665367944721,0.0322485532003529,0.00862106690847737,0.0694078446068339,0.00489182662116521,0.103368681887588,0.00481965472849465,0.0473331169959779,0.00481965472849465,0.0220350551903178,0.00481965472849465,0.0133954823392275,0.00481965472849465,0.00775481039714873,0.00481965472849465,0.00770658400934107,0.00481965472849465,0.00770658390491603,0.00481965472849465,0.00770658375705777,0.00481965472849465
"135",NA,0.918647153666184,0.0124460200970787,0.222222222222222,0.601530298935573,0.607380938743703,0.482192548737046,0.528138481191084,0,1,1,NA,0,0,1,0.230987236398091,0.818443468987207,0.216130402937156,0.84172313298145,1.14064047976638e-08,NA,NA,NA,NA,0.00338625689574178,0.00208262983334662,0.0177349160778425,0.00186074056351826,0.0400329835966612,0.000862353924355713,0.0304208314806374,0,0.0184912699743175,0,0.0107007212437714,0,0.0106287370307152,0,0.0105961370947907,0,0.0105527439059703,0
"353",NA,0.795162933287647,0.978331278544205,0.155555555555556,0.237761259277945,0.134319104293891,0.924736124549897,0.140685708657973,0,1,1,NA,0,2.45524170074338e-05,0.516769081804464,0.163261252893702,0.119730900955121,0.125756897137588,0.0500117801367051,1.35411257025251e-07,NA,NA,2.109869879477e-06,0.00540597287121693,1.2229717109723e-05,0.00218138045144257,6.98461189009341e-05,0.00210926573967944,0.000149743460685979,0.00180735978258571,0.000165557685668194,0.00128092207984062,0.000197499267784856,0.000405911256942728,0.000169403537782613,0,0.000168784223703701,0,0.000168084780255184,0,0.000167118937761516,0
"407",NA,0.534174522241934,0.284963169694569,0.6,0.92621332493839,0.178964217358994,0.797970998613867,0.143218204685707,0,1,1,NA,0,0.0645787191783613,0.622025903450124,0.632952987215543,0.821478781401284,0.360207057689216,0.487834803351491,2.4348879665692e-05,2.984407196447e-05,0.423076789118444,0.00133584947851674,0.00440428082256585,0.0127136507494116,0.00190759921519786,0.0761677263499545,0.00176686519200742,0.255555263261145,0.000703010309283336,0.184596366149699,0.000120936434489492,0.112541663528787,0,0.0651421793625351,0,0.0647275450628248,0,0.0646228743712209,0,0.0645787188572499,0
"100",NA,0.866153173399017,0.727948835646993,0.533333333333333,0.149442787086712,0.658213561240855,0.889937391093817,0.752760367768749,0,1,1,NA,0,0,0.640500787778298,0.111622378752424,0.21531066361224,0.294628734167986,0.432802662194313,3.28257681856782e-08,NA,NA,NA,NA,0.000832425059332772,0.00176733237555081,0.00202140984377727,0.00176230646299365,0.00319340591732408,0.00174507475615537,0.00289428768297701,0.00172209914393793,0.00347100171654743,0.00167614791950305,0.00576374429862172,0.00150202674652986,0.0115779633283591,0.0012290606520647,0.0406404656492891,0,0.0405006907247284,0
"456",NA,0.225832720884087,0.293740717871242,0.666666666666667,0.918103996104954,0.369174280439432,0.00359489822821183,0.93652724209292,0,1,1,NA,0.014073957575505,0.0359334319834207,0.424877884374973,0.834185060225628,0.812879017844419,0.648573043714688,0.56670995550546,0.0112084497899769,0.0038464954745815,0.405029015573722,0.010599742978357,0.00663779323544127,0.0765332195382654,0.0150657908697909,0.344723325891262,0.0144606285599857,0.220699772382322,0.014073957575505,0.102742687808722,0.014073957575505,0.0624590157338265,0.014073957575505,0.0361582966754697,0.014073957575505,0.0359334318975827,0.014073957575505,0.0359334317961282,0.014073957575505,0.0359334316524759,0.014073957575505
"410",NA,0.231738810019652,0.777895407453585,0.688888888888889,0.825923350002411,0.568152498828954,0.192253093102274,0.0397572477443067,0,1,1,NA,0.00765236553480459,0.0443123522369757,0.220216229355685,0.795505589076115,0.504880453725694,0.716668668188754,0.362835430737025,0.00996635377588521,0.00387451709239459,0.398653753887374,0.00550437666199442,0.00401088995956155,0.17793729447322,0.0083764831210684,0.398354549703632,0.00796801347092535,0.272162315631517,0.00765236553480459,0.126700120827828,0.00765236553480459,0.0770231440181906,0.00765236553480459,0.0445896506620168,0.00765236553480459,0.0443123521518838,0.00765236553480459,0.044312352051311,0.00765236553480459,0.0443123519089072,0.00765236553480459
"285",NA,0.366052338805818,0.118028703733296,0.444444444444444,0.501936244663797,0.586173902459103,0.0634825104186071,0.605316323774638,0,1,1,NA,0,0.0495312576936374,0.59729761973755,0.57014463426877,0.714039386738029,0.615654804450587,0.768677775895362,0.000689457574574176,0.0035063949765181,0.46645377061701,0.0100905118011781,0.00458736270871328,0.0429348601829336,0.00179271126903915,0.237233956611631,0.0012045637338543,0.304255678904368,0,0.141635589153421,0,0.0860965859260659,0,0.0498412150636195,0,0.0495312576090101,0,0.0495312575089866,0,0.0495312573673604,0
"209",NA,0.323385052183959,0.356236991718088,0.0222222222222222,0.434549413614714,0.271799804603109,0.340553516247837,0.831436151284675,0,1,1,NA,0,0.0854359746827616,0.513221842582125,0.52500585078605,0.552180271339911,0.482590793071599,0.485939685315971,0.00161069431614362,0.00605073231151487,0.584553169686368,0.00863874061716301,0.00576251408920733,0.0369833353680533,0.00229572352836905,0.271733021758681,0.00180012688600515,0.524750265725147,0,0.244282941022781,0,0.148503680256027,0,0.0859706171299129,0,0.0854359746013312,0,0.0854359745050861,0,0.08543597436881,0
"82",NA,0.706195514210121,0.148227443152421,0.511111111111111,0.726039126700711,0.348637047781354,0.712916563047267,0.88906256672493,0,1,1,NA,0,0.0518842870010201,0.79109612511548,0.438563728313196,0.802499855058286,0.295136258983772,0.645359780131015,7.95534286758694e-07,0,0,0.00445549889156432,0.00440974847089488,0.0327938547998126,0.00172968890740798,0.382500939744816,0.000834962886903605,0.360076157462403,0,0.167621646261778,0,0.101893784300181,0,0.0589803399240533,0,0.0585991729299447,0,0.0585131616590899,0,0.0582131638719846,0
"215",NA,0.382934829810674,0.134402651664985,0.0666666666666667,0.0921247590492742,0.37977801561863,0.251227351981718,0.0632628504812662,0,1,1,NA,0,0.0582100013869764,0.63613571469357,0.362765370957067,0.513112178199677,0.489519329687836,0.667475284113995,0.000492831100526583,0.00334954974383863,0.572219170142456,0.00673019930353051,0.0056350969037749,0.0300019559785862,0.00222706899149413,0.333556293469057,0.00133432132902526,0.357579162089488,0,0.166459101508662,0,0.101187450660727,0,0.0585742687295746,0,0.0582100013031219,0,0.0582100012040116,0,0.0582100010636787,0
"159",NA,0.810377393537908,0.570774971629626,0.311111111111111,0.817009061183966,0.164200041314587,0.555184134440025,0.615051331722626,0,1,1,NA,0,0,0.686508200702304,0.393042974928431,0.613993149739169,0.142014355599365,0.308970903411225,9.99973584776242e-08,NA,NA,0,0,0.000792299029707758,0.00199035376039186,0.00939231161056094,0.00160387535347035,0.0114631313199102,0.000426296734930199,0.00560393991512167,0,0.00340636760159259,0,0.00197114968928127,0,0.00195778005818509,0,0.00195111865195347,0,0.00194225323877425,0
"183",NA,0.582421814034265,0.184976063415331,0.644444444444444,0.414272257022372,0.272872481819956,0.87099718942164,0.905056999105057,0,1,1,NA,0,0.0521382288339136,0.692805228818842,0.404900916088389,0.63635612754951,0.362016015902498,0.589676451684042,9.32768487999658e-06,0.000956676967797772,0.410556317405359,0.00444603954897981,0.00404311058007245,0.048810221410877,0.00154821121401567,0.272347776694189,0.00101226911267414,0.323795308582501,0,0.15073345949384,0,0.0916291586184529,0,0.0530304482882503,0,0.0526845513237756,0,0.0525571508726096,0,0.0523814140390122,0
"315",NA,0.500477045793766,0.075451366518451,0.866666666666667,0.384432412348634,0.12945777499608,0.726903105898394,0.985889782712438,0,1,1,NA,0,0.0601066250617978,0.681062786848677,0.45533177486715,0.682284646817021,0.377475405924023,0.592253844478268,4.75901138352652e-05,0.00100820824975096,0.348340451483289,0.00820620773725214,0.0034182831804575,0.0382866627028865,0.00132746740358154,0.213430848214913,0.00101030975759591,0.369863369414823,0,0.172177538443356,0,0.104664127384602,0,0.0605817938155703,0,0.0601894327162519,0,0.0601066248792016,0,0.0601066247391513,0
"656",NA,0.200311635158336,0.206135250516377,0.955555555555555,0.274549178186229,0.235014242098097,0.807719172055351,0.412129387221225,0,1,1,NA,0.000958371071895306,0.0198915134028787,0.436818886646811,0.611670240799407,0.559331142628423,0.629677622496415,0.560166279589224,0.0186193312385858,0.00407376639867882,0.323325301185895,0.00580970375921014,0.00318080068016019,0.0483033451560306,0.00128896769110414,0.26680556458478,0.000958371071895306,0.122171811288418,0.000958371071895306,0.0568748219905436,0.000958371071895306,0.0345751651821748,0.000958371071895306,0.0200159907359269,0.000958371071895306,0.0198915133156125,0.000958371071895306,0.0198915132124697,0.000958371071895306,0.0198915130664271,0.000958371071895306
"22",NA,0.679890361988595,0.556843461435019,1,0.379349380074484,0.760349713637184,0.299564160639121,0.716736978098448,0,1,1,NA,0,0.0309526853035506,0.58174058287913,0.340353107519297,0.416596945724319,0.481620617352101,0.581166032843303,1.3424583339892e-06,0.000473039782745429,0.311072914437974,0.00195615675010618,0.00306764117845963,0.0333368465641629,0.00117464714618916,0.23309108280353,0.000530244188977496,0.207022742942481,0,0.0963695115124113,0,0.058577250449068,0,0.0339025227397817,0,0.0336759194008059,0,0.0335903419232425,0,0.0334537823663945,0
"537",NA,0.565146053552668,0.28154171093027,0.822222222222222,0.400811649069577,0.312067176747696,0.862134844464108,0.507570788487858,0,1,1,NA,0,0.0452505903692703,0.634184264474721,0.417908408618565,0.57723224230388,0.395695052470966,0.548795585411077,1.31517319965976e-05,0.000576975940973785,0.360756377495147,0.00423525484071964,0.00354979718328014,0.0317372043313648,0.00137868788257807,0.373867244647018,0.000534101161608421,0.280476930520506,0,0.13056586317525,0,0.0793671479916555,0,0.0459396234473077,0,0.0456310791071527,0,0.0455053339653678,0,0.0453338540687204,0
"367",NA,0.730349277396787,0.890544287044649,0.977777777777778,0.595582478225687,0.910640541776182,0.456392444243955,0.625100201273499,0,1,1,NA,0,0.0288625393038894,0.470585125749242,0.390578362789254,0.33536463724311,0.499202404019039,0.446463879270991,4.92007135124747e-07,NA,NA,0.00349467524238958,0.00312461247070213,0.0275289382132332,0.00121173050367722,0.316996820098908,0.000411570083752686,0.213193017354253,0,0.0992439804758126,0,0.0603270425088109,0,0.0349182243076548,0,0.0346894505030567,0,0.0345454257970532,0,0.0344334505335593,0
"495",NA,0.547837255122611,0.427433770491675,0.911111111111111,0.755299723202514,0.677558048991677,0.169752828824369,0.295500374486682,0,1,1,NA,0,0.089299354667066,0.558149402018704,0.569670551073741,0.663489379738361,0.541987569090667,0.622558702433215,1.85556624743004e-05,0.00242408045716565,0.335830649263704,0.0053985590501952,0.00330365388378043,0.0496489885955175,0.0012858067093393,0.275727732964349,0.00103140059448429,0.504977785954448,8.96944121745991e-05,0.256157416879171,0,0.155718135884461,0,0.0901340169063023,0,0.0895573050144726,0,0.0894220618124845,0,0.0892993543544407,0
"629",NA,0.744614144987938,0.268529520248977,0.0222222222222222,0.974573543074323,0.0393987073346815,0.399567547028444,0.533117718378122,0,1,1,NA,0,0.0014819621633977,0.81118345152381,0.459240947403659,0.853121231483161,0.102813748256457,0.435986030890631,3.70426866069193e-07,NA,NA,0.000105766673567756,0.00577359266798212,0.000651721150994919,0.00232339508889934,0.0036875877824914,0.00222928541422644,0.0104806078101077,0.00109621491592379,0.00612163011660207,0,0.00372113054898921,0,0.00215370028392025,0,0.00213963319491447,0,0.00213559437649568,0,0.00213021572538918,0
"780",NA,0.604046746951363,0.979501374458338,0.4,0.290498712639135,0.285885486266015,0.382695478534953,0.855515395856019,0,1,1,NA,0,0.0512679660623141,0.377906542195995,0.329935996790073,0.143795107851697,0.337614724769232,0.116374104846163,6.0673566209539e-06,0.000710785683854803,0.479024092936158,0.00522939443619641,0.0047169820734931,0.0361244913074222,0.001840362623479,0.21066085506756,0.00127869051797719,0.320372557279955,0,0.149138117888825,0,0.0906570287350814,0,0.0524748884047559,0,0.0521334732905,0,0.05198592267478,0,0.0518389471987767,0
"719",NA,0.297117908465547,0.903602757927936,0.488888888888889,0.186116580399399,0.64133074195011,0.619933832514599,0.137681833239446,0,1,1,NA,0,0.0844971418598779,0.215713035929077,0.495235048535758,0.136412778673641,0.686662469061811,0.31942117373476,0.0027156585965089,0.00349677185066323,0.454009700098452,0.0101126521609812,0.00446096555057487,0.0436089547501673,0.00176654254624972,0.310131400863154,0.00133284091170526,0.518975673086455,0,0.241598505899469,0,0.146871813469343,0,0.0850259092648913,0,0.0844971417783639,0,0.08449714168202,0,0.084497141545604,0
"510",NA,0.246484996689055,0.643788579824403,0.577777777777778,0.0119645773740493,0.815561556538845,0.394762843798886,0.820727079371553,0,1,1,NA,0,0.0475302434420667,0.291437857612151,0.465316574814879,0.196943744522501,0.789593478652665,0.553173440831116,0.00743323015794247,0.00482302170576899,0.429057790714404,0.00750037649240205,0.00421988146619105,0.0316527895566575,0.00166123625661214,0.292483177774284,0.000937144150212765,0.291926301956956,0,0.135900878285334,0,0.0826164399200329,0,0.0478276788350154,0,0.0475302433572613,0,0.0475302432570272,0,0.0475302431151029,0
"231",NA,0.188254991782692,0.678778729564476,0.533333333333333,0.704944065256733,0.356511406283558,0.724191190684142,0.200023963108897,0,1,1,NA,0.0320624700437233,0.0165196626341174,0.242524334961815,0.769895395026176,0.502422954906618,0.663836349726698,0.32894724212305,0.0236643160526114,0.00325210566311352,0.442057608940344,0.0103156611719602,0.0122078985599151,0.0557758980688627,0.0322193157198284,0.221578812359643,0.0320624700437233,0.101462219746049,0.0320624700437233,0.0472338555535202,0.0320624700437233,0.0287142588045141,0.0320624700437233,0.0166230395487885,0.0320624700437233,0.016519662546551,0.0320624700437233,0.0165196624430534,0.0320624700437233,0.0165196622965083,0.0320624700437233
"611",NA,0.352036945059387,0.619898910074109,0.822222222222222,0.0455464182800966,0.948317887778147,0.837707475310303,0.280125479724594,0,1,1,NA,0,0.039209726807934,0.357480958171294,0.419360337757031,0.225741658000309,0.773575546339083,0.62632218808737,0.000911076076889565,0.00322974652740199,0.360700141922154,0.00721630054745438,0.00354444697441794,0.0319400309243084,0.00138671320294227,0.322814262354402,0.000559283778307548,0.240849186319708,0,0.112118142312085,0,0.0681538280339395,0,0.0394550939469373,0,0.0392097267223878,0,0.0392097266212781,0,0.039209726478114,0
"453",NA,0.588902880673485,0.834938325510371,0.688888888888889,0.892870914565693,0.365841074086839,0.0182837776306877,0.45454612899871,0,1,1,NA,0,0.0768062556657562,0.416557439641964,0.588139501145247,0.505040503833547,0.392769810338847,0.238918871300793,8.19968573198167e-06,0.000451007088080671,0.398090536140445,0.00315476748551526,0.0039228599791683,0.0526539934025323,0.00151074165059715,0.303194344258411,0.000982961912233696,0.47583790302775,0,0.221515528390688,0,0.134658183689751,0,0.0779384460169355,0,0.077435393240647,0,0.0773069934548316,0,0.077142022108288,0
"458",NA,0.859428455940027,0.158354308957781,0.6,0.809856493174045,0.0462151992908892,0.221155696111425,0.718280698097821,0,1,1,NA,0,0,0.877327731415606,0.375349831888663,0.836223989417039,0.0836844899871713,0.505432672881384,3.7555949652325e-08,NA,NA,NA,NA,0.000173276852782215,0.00166123451765789,0.00134571411513446,0.001420641502269,0.00200190741072674,7.57155178344451e-05,0.000934799099274605,0,0.000568188824487974,0,0.000328719986280656,0,0.000326395464408224,0,0.000324716075547124,0,0.000322483837745443,0
"663",NA,0.113944291661311,0.432686697565442,0.333333333333333,0.058907791701626,0.357694446850222,0.155755257036538,0.158726120241402,0,1,1,NA,0.00186314247780374,0.00353721016772361,0.313577125399036,0.555709953776767,0.334399931143537,0.703422085536935,0.47785240310921,0.103727717789269,0.00604970107225816,0.497438990461819,0.00790672950405442,0.00489871536806919,0.0436855307299188,0.00191243040207579,0.0474447236235901,0.00186314247780374,0.0217252129104797,0.00186314247780374,0.0101137701516579,0.00186314247780374,0.00614833175848504,0.00186314247780374,0.00355934529638806,0.00186314247780374,0.00353721007900119,0.00186314247780374,0.00353720997413739,0.00186314247780374,0.00353720982565787,0.00186314247780374
"236",NA,0.148051130773215,0.0693008947804267,0.444444444444444,0.0267706422770935,0.982654429592329,0.613201493950563,0.819198375091156,0,1,1,NA,0.00168886252063892,0.00709985307837337,0.483417455422409,0.52829652508612,0.518106495256732,0.911115033496296,0.973500183400652,0.0526409274514834,0.00617996718720639,0.466332765270323,0.00998253155507413,0.00458890860868725,0.0476280319333826,0.00180809129647446,0.0952305775170555,0.00168886252063892,0.0436066319146719,0.00168886252063892,0.0203002591406981,0.00168886252063892,0.0123408705119203,0.00168886252063892,0.00714428256734564,0.00168886252063892,0.00709985298996816,0.00168886252063892,0.00709985288547928,0.00168886252063892,0.00709985273753061,0.00168886252063892
"310",NA,0.916063647426823,0.716917281621046,0.911111111111111,0.563247313855499,0.339344932344429,0.00526109071740507,0.816682120108033,0,1,1,NA,0,0,0.661739249497455,0.254640571783175,0.41518623874318,0.161632759018278,0.298355396091558,1.20199948286032e-08,NA,NA,NA,NA,0.000163738708037099,0.00134131836947392,0.000693900125256106,0.00131834333380815,0.00153597291928124,0.00121308159673643,0.00142493772446098,0.00108151238320481,0.00173104535497805,0.000818368955950652,0.00254033719590392,1.26037271796894e-05,0.00262858602312042,0,0.00260205066799512,0,0.00257389507589496,0
"262",NA,0.944850860799625,0.453761045057136,0.155555555555556,0.484695879418665,0.386884419011225,0.965965283405757,0.492076269219735,1,0,0,NA,0,0,0.834051795312784,0.16123168384972,0.5223281213031,0.11082079906641,0.478062091704124,4.63040255917212e-10,NA,NA,NA,NA,NA,NA,0,0,9.01543124886838e-07,0.000214745596479628,6.9853890905997e-07,0.000211488332444607,8.77713572093592e-07,0.000202787879366121,1.25120655160428e-06,0.000178159097277789,2.54524296295462e-06,0.000134774558158228,8.27186556846278e-06,0,8.25567008500007e-06,0
"196",NA,0.83307135677181,0.146112352271493,0.288888888888889,0.077108495364164,0.481344458964013,0.597515336183246,0.715520114470458,0,1,1,NA,0,0,0.884164483089362,0.0895167406028024,0.499673148846108,0.237696374836484,0.705357855812408,6.35933306373302e-08,NA,NA,0,0,0.000308773825923787,0.00204139891188332,0.000876914466555815,0.00203788212334014,0.00144229783044589,0.0020258245679345,0.00131744657655993,0.00200974782429391,0.00158635540786822,0.00197759433701272,0.00257863180266899,0.0018602047517269,0.0059134605736856,0.00162189431372561,0.0284882274083973,1.75309171652025e-05,0.0346106309171458,0
"240",NA,0.128731679319685,0.507611219389973,0.155555555555556,0.695905837685725,0.23856293397901,0.240775392092487,0.53864385002479,0,1,1,NA,0.0156824615230334,0.0058236797121255,0.306494682078866,0.776289400749846,0.591812452747201,0.632265406850663,0.379961049120216,0.077300137293483,0.00405000008038354,0.547917635162715,0.018543819464183,0.0389810793038608,0.0624595871477078,0.0157370983496915,0.0781132195466688,0.0156824615230334,0.0357684946527572,0.0156824615230334,0.0166513596384409,0.0156824615230334,0.0101226428576785,0.0156824615230334,0.00586012314424169,0.0156824615230334,0.00582367962360667,0.0156824615230334,0.00582367951898349,0.0156824615230334,0.00582367937084466,0.0156824615230334
"251",NA,0.289297832986761,0.0947506527960511,0.888888888888889,0.966775627695608,0.142564993348778,0.146958811294354,0.0915779691593274,0,1,1,NA,0.0144634339488543,0.124502995947215,0.541554791770946,0.819854602887309,0.944520070186268,0.53163815564779,0.586417221642626,0.00317259762419983,0.000960260866718617,0.343073016411565,0.007702985656379,0.00349022133749984,0.036931101313934,0.014617560997819,0.316468504661941,0.0144982794303082,0.739302124933596,0.0146023470079674,0.3559852694282,0.0144634339488543,0.216409459540901,0.0144634339488543,0.125282112586719,0.0144634339488543,0.124502995869263,0.0144634339488543,0.124502995777129,0.0144634339488543,0.124502995646674,0.0144634339488543
"525",NA,0.834595821454858,0.161423020559515,0.555555555555556,0.121384165537666,0.274507648973804,0.549601127479163,0.110569300158957,0,1,1,NA,0,0,0.862668701569004,0.122470975029455,0.512039080568794,0.180636372724801,0.604601362896754,6.16873886181025e-08,NA,NA,0,0,2.75488991092973e-06,0.0017424317967729,8.24128310391787e-06,0.00173770980134317,1.3714118451947e-05,0.00172152012796769,1.25549287474902e-05,0.00169993390299987,1.51350321985131e-05,0.00165676143446578,2.26810817177135e-05,0.00151843600240121,4.99744087020533e-05,0.00124431596765262,0.000192162996591869,0,0.000190999576588411,0
"514",NA,0.412242125134064,0.205306347696013,0.666666666666667,0.967978559912247,0.373379047662119,0.425954621895012,0.540664606077994,0,1,1,NA,0,0.33793284692815,0.577996900109053,0.731748593940577,0.884613016402645,0.518843791886222,0.621892231960538,0.000275155995883461,0.00387466388904648,0.404297611570913,0.00615817743951275,0.00401075971352399,0.0686772168214834,0.00292395565149623,0.318587061570649,0.00279583855972779,0.740360147418408,0.00181452186560145,0.664271169137885,0.000514100216621624,0.58741353284286,0,0.34005048278363,0,0.337932846869202,0,0.337932846799528,0,0.337932846700876,0
"527",NA,0.470839397132854,0.992018419229796,0.266666666666667,0.444298447822959,0.839488154794357,0.494430343378176,0.0578404609852732,0,1,1,NA,0,0.101472102730511,0.299597281285602,0.466669300974227,0.208994270437853,0.618944903448305,0.353795058373444,8.58005004420424e-05,0.00331637863536011,0.516234611390338,0.0100655772628701,0.00507479469936771,0.0433468696551399,0.00201722449994232,0.24036921672654,0.00171331267306896,0.623606057312592,0,0.290304310825972,0,0.176474851833713,0,0.102154633220985,0,0.101501771307254,0,0.101472102555951,0,0.101472102422064,0
"35",NA,0.568175921388704,0.0647650576346458,0.0222222222222222,0.878745474423693,0.636150743290218,0.312434094132376,0.251957358794239,0,1,1,NA,0,0.154318094386605,0.789421194422656,0.537343233340737,0.919684619503675,0.440732471308699,0.822907851768738,1.23826713898046e-05,0.0052214799261916,0.584575540305579,0.00858004960361183,0.00576312781771667,0.0374251763787721,0.00228096082039361,0.208245991425478,0.0019774433269695,0.764412637076024,0.000369727521863537,0.442483170566647,0,0.268986586635513,0,0.155712227868967,0,0.154719516885598,0,0.154587206518081,0,0.154430088725274,0
"105",NA,0.896403277215644,0.883635215346937,0.0222222222222222,0.722154468012833,0.282708039403365,0.851796878788132,0.548720892486546,0,1,1,NA,0,0,0.641469030213913,0.262195270259926,0.398434782514254,0.0830836998449919,0.17277077712862,1.78818150388717e-08,NA,NA,NA,NA,0.000379135771778938,0.00231067089096781,0.00334988462075425,0.00197328057736703,0.00489405818866732,0.000651961498548568,0.00248613362717182,0,0.00151120882141108,0,0.000874501274081015,0,0.000868590844662678,0,0.000865760980894693,0,0.000861994980829078,0
"393",NA,0.14894794091087,0.68644658298438,0.288888888888889,0.751679727427674,0.894408255213625,0.580582906604185,0.264879041440878,0,1,1,NA,0.00779849337561652,0.0216101803142492,0.229765807780379,0.79803048266804,0.520121623535535,0.867252306433619,0.562342229618247,0.0517104160884867,0.0157692650393233,0.517846190519499,0.0567288139454669,0.00669299772583992,0.202393870993471,0.00710631986748536,0.289858103943348,0.00779849337561652,0.132727702451105,0.00779849337561652,0.061788921440749,0.00779849337561652,0.0375625292598637,0.00779849337561652,0.0217454127469051,0.00779849337561652,0.0216101802271359,0.00779849337561652,0.021610180124174,0.00779849337561652,0.0216101799783875,0.00779849337561652
"490",NA,0.294130867046847,0.617337889810459,0.4,0.431645741168937,0.0979710169808578,0.144680726437424,0.703447581101185,0,1,1,NA,6.90140920760839e-05,0.128381960680917,0.341501250781789,0.58713247755228,0.408005949644624,0.488505901255079,0.251589484077356,0.00288186358692429,0.00311708115487147,0.478912125988799,0.00953203135210383,0.00470952394439827,0.0414501499707958,0.00188487610471718,0.293213579638232,0.00160548599707554,0.695849296690412,0.000283141132392501,0.367076201789292,6.90140920760839e-05,0.223151824700446,6.90140920760839e-05,0.129185351164184,6.90140920760839e-05,0.128381960603311,6.90140920760839e-05,0.128381960511585,6.90140920760839e-05,0.128381960381708,6.90140920760839e-05
